dataset,size,epoch,lr,momentum,bacth,weightDecay,testError,testLoss,trainTime,testTime,stdTestError,stdTestLoss,stdTrainTime,stdTestTime
mnist,0.25,2,0.1,0.0,256,0.0001,0.8286,2.2864259536743163,7.1206440925598145,0.9478766918182373,0,0,0,0
mnist,0.25,2,0.1,0.0,512,0.0,0.8382,2.3000631225585937,9.419274806976318,1.1101634502410889,0,0,0,0
mnist,0.25,2,0.1,0.0,512,0.01,0.8506,2.300819129943848,8.661484718322754,1.199578046798706,0,0,0,0
mnist,0.25,2,0.1,0.0,512,0.001,0.8382,2.300148992538452,8.819366455078125,1.165759801864624,0,0,0,0
mnist,0.25,2,0.1,0.0,512,0.0001,0.837,2.3000723148345945,8.732797384262085,1.2310054302215576,0,0,0,0
mnist,0.25,2,0.1,0.9,64,0.0,0.899,2.306967208099365,7.546758651733398,1.1320936679840088,0,0,0,0
mnist,0.25,2,0.1,0.9,64,0.01,0.899,2.306448391342163,8.096987962722778,1.016578197479248,0,0,0,0
mnist,0.25,2,0.1,0.9,64,0.001,0.899,2.3071468517303466,7.7840986251831055,0.9751410484313965,0,0,0,0
mnist,0.25,2,0.1,0.9,64,0.0001,0.0478,0.1613269066117704,8.381513595581055,1.0524184703826904,0,0,0,0
mnist,0.25,2,0.1,0.9,128,0.0,0.899,2.3056117099761964,7.3212809562683105,0.90340256690979,0,0,0,0
mnist,0.25,2,0.1,0.9,128,0.01,0.899,2.304733345413208,7.1403868198394775,0.9173893928527832,0,0,0,0
mnist,0.25,2,0.1,0.9,128,0.001,0.899,2.3056662815093993,6.710667848587036,0.9845244884490967,0,0,0,0
mnist,0.25,2,0.1,0.9,128,0.0001,0.899,2.306897384262085,6.601525068283081,0.9462425708770752,0,0,0,0
mnist,0.25,2,0.1,0.9,256,0.0,0.8865,2.2983650577545167,7.564968585968018,0.9915986061096191,0,0,0,0
mnist,0.25,2,0.1,0.9,256,0.01,0.8865,2.301757858657837,6.52042555809021,0.9204344749450684,0,0,0,0
mnist,0.25,2,0.1,0.9,256,0.001,0.8859,2.3006941226959228,7.080530166625977,0.9623551368713379,0,0,0,0
mnist,0.25,2,0.1,0.9,256,0.0001,0.7511,2.2576504177093506,7.45943808555603,0.9812495708465576,0,0,0,0
mnist,0.25,2,0.1,0.9,512,0.0,0.899,2.3038839019775392,8.355232238769531,1.1347172260284424,0,0,0,0
mnist,0.25,2,0.1,0.9,512,0.01,0.8865,2.305099164199829,8.894248723983765,1.165724277496338,0,0,0,0
mnist,0.25,2,0.1,0.9,512,0.001,0.8745,2.3040672397613524,9.003895998001099,1.0745835304260254,0,0,0,0
mnist,0.25,2,0.1,0.9,512,0.0001,0.8865,2.314110237121582,8.685407876968384,1.1292335987091064,0,0,0,0
mnist,0.25,2,0.1,0.95,64,0.0,0.899,2.311918607711792,7.9031662940979,1.0510387420654297,0,0,0,0
mnist,0.25,2,0.1,0.95,64,0.01,0.899,2.310662145614624,8.330618858337402,1.0751478672027588,0,0,0,0
mnist,0.25,2,0.1,0.95,64,0.001,0.899,2.312315531539917,8.357537746429443,0.9884064197540283,0,0,0,0
mnist,0.25,2,0.1,0.95,64,0.0001,0.902,nan,8.21301817893982,1.0346288681030273,0,0,0,0
mnist,0.25,2,0.1,0.95,128,0.0,0.899,2.3094377201080323,6.305332660675049,0.941413164138794,0,0,0,0
mnist,0.25,2,0.1,0.95,128,0.01,0.899,2.309865232849121,6.792821645736694,0.8888716697692871,0,0,0,0
mnist,0.25,2,0.1,0.95,128,0.001,0.902,nan,6.510232210159302,0.8704335689544678,0,0,0,0
mnist,0.25,2,0.1,0.95,128,0.0001,0.899,2.311024541091919,6.326524496078491,0.9099256992340088,0,0,0,0
mnist,0.25,2,0.1,0.95,256,0.0,0.8865,2.3057701725006106,6.895925521850586,1.0101661682128906,0,0,0,0
mnist,0.25,2,0.1,0.95,256,0.01,0.8865,2.3018645412445067,7.219456195831299,0.9406960010528564,0,0,0,0
mnist,0.25,2,0.1,0.95,256,0.001,0.8865,2.3018546550750734,7.319523572921753,0.9908394813537598,0,0,0,0
mnist,0.25,2,0.1,0.95,256,0.0001,0.8865,2.301641731262207,7.072666645050049,0.9378044605255127,0,0,0,0
mnist,0.25,2,0.1,0.95,512,0.0,0.899,2.3115787910461427,8.511423826217651,1.1054110527038574,0,0,0,0
mnist,0.25,2,0.1,0.95,512,0.01,0.8865,2.3035537590026856,8.84379267692566,1.170647144317627,0,0,0,0
mnist,0.25,2,0.1,0.95,512,0.001,0.899,2.3208380435943603,9.308135747909546,1.1760976314544678,0,0,0,0
mnist,0.25,2,0.1,0.95,512,0.0001,0.899,2.3058801574707033,8.76129698753357,1.059335708618164,0,0,0,0
mnist,0.25,2,0.1,0.99,64,0.0,0.899,2.349805054473877,8.632476568222046,1.040867567062378,0,0,0,0
mnist,0.25,2,0.1,0.99,64,0.01,0.902,nan,8.04914927482605,1.0104238986968994,0,0,0,0
mnist,0.25,2,0.1,0.99,64,0.001,0.902,2.320349048233032,8.415294170379639,1.0867431163787842,0,0,0,0
mnist,0.25,2,0.1,0.99,64,0.0001,0.899,2.3565129318237306,8.57682490348816,1.035510540008545,0,0,0,0
mnist,0.25,2,0.1,0.99,128,0.0,0.899,2.3538961818695068,7.361593246459961,0.9640114307403564,0,0,0,0
mnist,0.25,2,0.1,0.99,128,0.01,0.902,nan,7.514577627182007,0.9504201412200928,0,0,0,0
mnist,0.25,2,0.1,0.99,128,0.001,0.902,nan,7.590149879455566,0.9901959896087646,0,0,0,0
mnist,0.25,2,0.1,0.99,128,0.0001,0.902,nan,7.41432523727417,0.8941748142242432,0,0,0,0
mnist,0.25,2,0.1,0.99,256,0.0,0.899,2.306814872741699,7.363562345504761,0.9600687026977539,0,0,0,0
mnist,0.25,2,0.1,0.99,256,0.01,0.899,2.3191050788879393,7.242223024368286,1.011483907699585,0,0,0,0
mnist,0.25,2,0.1,0.99,256,0.001,0.899,2.3196723529815673,6.975318670272827,0.9516110420227051,0,0,0,0
mnist,0.25,2,0.1,0.99,256,0.0001,0.902,2.3314414043426512,7.1499269008636475,1.0015270709991455,0,0,0,0
mnist,0.25,2,0.1,0.99,512,0.0,0.902,nan,8.734243154525757,1.0657050609588623,0,0,0,0
mnist,0.25,2,0.1,0.99,512,0.01,0.8865,2.310631195449829,9.289547681808472,1.1974716186523438,0,0,0,0
mnist,0.25,2,0.1,0.99,512,0.001,0.899,2.390456862640381,9.115731000900269,1.2183239459991455,0,0,0,0
mnist,0.25,2,0.1,0.99,512,0.0001,0.902,nan,8.988952875137329,1.1812090873718262,0,0,0,0
mnist,0.25,2,0.01,0.0,64,0.0,0.899,2.3008687171936035,8.493380069732666,1.1065611839294434,0,0,0,0
mnist,0.25,2,0.01,0.0,64,0.01,0.899,2.3012951274871827,7.428586959838867,0.9075179100036621,0,0,0,0
mnist,0.25,2,0.01,0.0,64,0.001,0.899,2.3009182807922364,8.415011882781982,1.0916783809661865,0,0,0,0
mnist,0.25,2,0.01,0.0,64,0.0001,0.899,2.3008739875793456,7.441047668457031,1.0301549434661865,0,0,0,0
mnist,0.25,2,0.01,0.0,128,0.0,0.899,2.302242425918579,7.3423073291778564,0.8897702693939209,0,0,0,0
mnist,0.25,2,0.01,0.0,128,0.01,0.899,2.302330167388916,6.959367513656616,0.9029679298400879,0,0,0,0
mnist,0.25,2,0.01,0.0,128,0.001,0.899,2.3022517219543457,6.867230415344238,0.870431661605835,0,0,0,0
mnist,0.25,2,0.01,0.0,128,0.0001,0.899,2.3022431106567383,6.480810880661011,0.8972795009613037,0,0,0,0
mnist,0.25,2,0.01,0.0,256,0.0,0.899,2.3031429809570314,7.247796535491943,0.9703888893127441,0,0,0,0
mnist,0.25,2,0.01,0.0,256,0.01,0.899,2.3031505516052246,6.776427507400513,0.9297752380371094,0,0,0,0
mnist,0.25,2,0.01,0.0,256,0.001,0.899,2.3031438041687013,7.099447250366211,0.9824764728546143,0,0,0,0
mnist,0.25,2,0.01,0.0,256,0.0001,0.899,2.303142961883545,7.121948957443237,0.9185400009155273,0,0,0,0
mnist,0.25,2,0.01,0.0,512,0.0,0.899,2.303642177581787,8.737015962600708,1.0608975887298584,0,0,0,0
mnist,0.25,2,0.01,0.0,512,0.01,0.899,2.303636716079712,8.537000894546509,1.0847558975219727,0,0,0,0
mnist,0.25,2,0.01,0.0,512,0.001,0.899,2.3036414680480957,8.489790916442871,1.0525898933410645,0,0,0,0
mnist,0.25,2,0.01,0.0,512,0.0001,0.899,2.3036420612335204,8.449055194854736,1.1077401638031006,0,0,0,0
mnist,0.25,2,0.01,0.9,64,0.0,0.049,0.1681609397828579,8.546421527862549,1.1028563976287842,0,0,0,0
mnist,0.25,2,0.01,0.9,64,0.01,0.0863,0.28510858603715894,8.087889432907104,1.0109987258911133,0,0,0,0
mnist,0.25,2,0.01,0.9,64,0.001,0.0548,0.17799657184183598,7.855412244796753,0.9771368503570557,0,0,0,0
mnist,0.25,2,0.01,0.9,64,0.0001,0.0614,0.20459297515153885,7.204738140106201,1.0361213684082031,0,0,0,0
mnist,0.25,2,0.01,0.9,128,0.0,0.1699,0.5698837924003601,7.0820794105529785,0.9145510196685791,0,0,0,0
mnist,0.25,2,0.01,0.9,128,0.01,0.7866,2.2722310821533203,7.252474069595337,0.9100997447967529,0,0,0,0
mnist,0.25,2,0.01,0.9,128,0.001,0.2002,0.6734628832817078,6.9271204471588135,0.8893015384674072,0,0,0,0
mnist,0.25,2,0.01,0.9,128,0.0001,0.1531,0.5255289105415344,7.300625324249268,0.9126920700073242,0,0,0,0
mnist,0.25,2,0.01,0.9,256,0.0,0.8865,2.296022904586792,7.186719655990601,0.9039497375488281,0,0,0,0
mnist,0.25,2,0.01,0.9,256,0.01,0.8865,2.2994677951812745,7.124309539794922,0.9569308757781982,0,0,0,0
mnist,0.25,2,0.01,0.9,256,0.001,0.8865,2.296537213516235,7.231374502182007,0.897843599319458,0,0,0,0
mnist,0.25,2,0.01,0.9,256,0.0001,0.8865,2.296087425613403,7.527074098587036,1.0146307945251465,0,0,0,0
mnist,0.25,2,0.01,0.9,512,0.0,0.8624,2.300691875839233,9.050768852233887,1.1490089893341064,0,0,0,0
mnist,0.25,2,0.01,0.9,512,0.01,0.8735,2.3010665756225586,8.68641185760498,1.126962423324585,0,0,0,0
mnist,0.25,2,0.01,0.9,512,0.001,0.8642,2.3007367492675783,9.012834787368774,1.0437614917755127,0,0,0,0
mnist,0.25,2,0.01,0.9,512,0.0001,0.8626,2.3006960201263427,9.31397819519043,1.0403707027435303,0,0,0,0
mnist,0.25,2,0.01,0.95,64,0.0,0.0377,0.12713498384580016,8.278389692306519,1.0367076396942139,0,0,0,0
mnist,0.25,2,0.01,0.95,64,0.01,0.0611,0.1940145561531186,8.458049535751343,1.023552656173706,0,0,0,0
mnist,0.25,2,0.01,0.95,64,0.001,0.0486,0.16072837337404489,7.670889377593994,1.0116689205169678,0,0,0,0
mnist,0.25,2,0.01,0.95,64,0.0001,0.0458,0.14775584436282516,7.950323581695557,1.037811279296875,0,0,0,0
mnist,0.25,2,0.01,0.95,128,0.0,0.0905,0.30212828719615936,6.909831762313843,0.8825035095214844,0,0,0,0
mnist,0.25,2,0.01,0.95,128,0.01,0.2226,0.7236253821372985,7.338989019393921,0.9161407947540283,0,0,0,0
mnist,0.25,2,0.01,0.95,128,0.001,0.0971,0.3213639038801193,7.128786325454712,0.9566237926483154,0,0,0,0
mnist,0.25,2,0.01,0.95,128,0.0001,0.0758,0.26162562043666837,6.372751235961914,0.8800292015075684,0,0,0,0
mnist,0.25,2,0.01,0.95,256,0.0,0.7513,2.2559343173980713,7.226935386657715,1.0042152404785156,0,0,0,0
mnist,0.25,2,0.01,0.95,256,0.01,0.8865,2.2969962844848633,7.095867872238159,0.890850305557251,0,0,0,0
mnist,0.25,2,0.01,0.95,256,0.001,0.7944,2.2669672504425047,6.955086946487427,0.945096492767334,0,0,0,0
mnist,0.25,2,0.01,0.95,256,0.0001,0.7579,2.257624667739868,7.179244041442871,0.952505350112915,0,0,0,0
mnist,0.25,2,0.01,0.95,512,0.0,0.8865,2.29921056137085,8.826602935791016,1.1430177688598633,0,0,0,0
mnist,0.25,2,0.01,0.95,512,0.01,0.8865,2.3001853439331055,8.60064959526062,1.1092584133148193,0,0,0,0
mnist,0.25,2,0.01,0.95,512,0.001,0.8865,2.29933268737793,8.607154607772827,1.0124940872192383,0,0,0,0
mnist,0.25,2,0.01,0.95,512,0.0001,0.8865,2.299223992919922,9.29602336883545,1.208491325378418,0,0,0,0
mnist,0.25,2,0.01,0.99,64,0.0,0.0617,0.21675598094910384,8.731619358062744,1.0923254489898682,0,0,0,0
mnist,0.25,2,0.01,0.99,64,0.01,0.0824,0.2582635240793228,8.102078437805176,1.073012351989746,0,0,0,0
mnist,0.25,2,0.01,0.99,64,0.001,0.0581,0.24171822209451346,8.053664684295654,1.0622284412384033,0,0,0,0
mnist,0.25,2,0.01,0.99,64,0.0001,0.0817,0.30891986611485484,8.432297468185425,0.9886436462402344,0,0,0,0
mnist,0.25,2,0.01,0.99,128,0.0,0.1313,0.45653534247875216,7.1310412883758545,0.9041774272918701,0,0,0,0
mnist,0.25,2,0.01,0.99,128,0.01,0.1398,0.49765020055770876,7.007199287414551,0.9298603534698486,0,0,0,0
mnist,0.25,2,0.01,0.99,128,0.001,0.1428,0.5038638835906982,6.587705135345459,0.8627591133117676,0,0,0,0
mnist,0.25,2,0.01,0.99,128,0.0001,0.1281,0.4480265151023865,7.793554067611694,0.9548139572143555,0,0,0,0
mnist,0.25,2,0.01,0.99,256,0.0,0.8029,2.195851821899414,7.2526936531066895,0.9922435283660889,0,0,0,0
mnist,0.25,2,0.01,0.99,256,0.01,0.8865,2.289999319458008,6.810181617736816,0.9676685333251953,0,0,0,0
mnist,0.25,2,0.01,0.99,256,0.001,0.3554,2.220651930618286,7.130424499511719,0.8847002983093262,0,0,0,0
mnist,0.25,2,0.01,0.99,256,0.0001,0.6411,1.965832130432129,7.09089994430542,0.8876941204071045,0,0,0,0
mnist,0.25,2,0.01,0.99,512,0.0,0.8865,2.2970224281311036,8.723504781723022,1.0350162982940674,0,0,0,0
mnist,0.25,2,0.01,0.99,512,0.01,0.8865,2.2998420795440673,8.363372802734375,1.1406567096710205,0,0,0,0
mnist,0.25,2,0.01,0.99,512,0.001,0.8865,2.297440757751465,9.366209268569946,1.0814003944396973,0,0,0,0
mnist,0.25,2,0.01,0.99,512,0.0001,0.8865,2.2970678726196287,8.424442052841187,1.0638012886047363,0,0,0,0
mnist,0.25,2,0.001,0.0,64,0.0,0.899,2.303772392654419,8.279983520507812,0.9756150245666504,0,0,0,0
mnist,0.25,2,0.001,0.0,64,0.01,0.899,2.3037666748046877,8.281025648117065,1.0745587348937988,0,0,0,0
mnist,0.25,2,0.001,0.0,64,0.001,0.899,2.30377173576355,7.904675006866455,1.0356059074401855,0,0,0,0
mnist,0.25,2,0.001,0.0,64,0.0001,0.899,2.303772337722778,8.324317693710327,1.04538893699646,0,0,0,0
mnist,0.25,2,0.001,0.0,128,0.0,0.899,2.3040061336517335,6.936546087265015,0.9017796516418457,0,0,0,0
mnist,0.25,2,0.001,0.0,128,0.01,0.899,2.304001712799072,7.35594367980957,0.9710602760314941,0,0,0,0
mnist,0.25,2,0.001,0.0,128,0.001,0.899,2.3040057109832763,7.485938549041748,0.9757382869720459,0,0,0,0
mnist,0.25,2,0.001,0.0,128,0.0001,0.899,2.304006103134155,6.723483324050903,0.9465017318725586,0,0,0,0
mnist,0.25,2,0.001,0.0,256,0.0,0.899,2.3041398460388183,7.0614893436431885,0.9084854125976562,0,0,0,0
mnist,0.25,2,0.001,0.0,256,0.01,0.899,2.3041371158599855,7.049052715301514,1.0351746082305908,0,0,0,0
mnist,0.25,2,0.001,0.0,256,0.001,0.899,2.30413956451416,7.228461980819702,0.9714534282684326,0,0,0,0
mnist,0.25,2,0.001,0.0,256,0.0001,0.899,2.304139803314209,7.022381782531738,0.9758648872375488,0,0,0,0
mnist,0.25,2,0.001,0.0,512,0.0,0.899,2.3042062355041506,9.01863694190979,1.158613920211792,0,0,0,0
mnist,0.25,2,0.001,0.0,512,0.01,0.899,2.3042047748565673,8.11248517036438,1.0542240142822266,0,0,0,0
mnist,0.25,2,0.001,0.0,512,0.001,0.899,2.304205990600586,8.773674249649048,1.1611013412475586,0,0,0,0
mnist,0.25,2,0.001,0.0,512,0.0001,0.899,2.3042061923980715,9.051834106445312,1.1077229976654053,0,0,0,0
mnist,0.25,2,0.001,0.9,64,0.0,0.899,2.3009469566345215,8.187948942184448,1.0776209831237793,0,0,0,0
mnist,0.25,2,0.001,0.9,64,0.01,0.899,2.301329453659058,8.30342149734497,0.9865703582763672,0,0,0,0
mnist,0.25,2,0.001,0.9,64,0.001,0.899,2.300994928741455,7.759418249130249,1.024911642074585,0,0,0,0
mnist,0.25,2,0.001,0.9,64,0.0001,0.899,2.3009521476745607,8.486424446105957,1.0258684158325195,0,0,0,0
mnist,0.25,2,0.001,0.9,128,0.0,0.899,2.3023092838287353,7.149914264678955,0.9673194885253906,0,0,0,0
mnist,0.25,2,0.001,0.9,128,0.01,0.899,2.3023815032958983,7.510926246643066,0.925689697265625,0,0,0,0
mnist,0.25,2,0.001,0.9,128,0.001,0.899,2.3023169616699217,7.011564016342163,0.9186587333679199,0,0,0,0
mnist,0.25,2,0.001,0.9,128,0.0001,0.899,2.3023096588134764,7.25252103805542,0.968468427658081,0,0,0,0
mnist,0.25,2,0.001,0.9,256,0.0,0.899,2.3032064300537107,7.457862615585327,0.9469990730285645,0,0,0,0
mnist,0.25,2,0.001,0.9,256,0.01,0.899,2.3032089488983156,7.833002328872681,0.9364404678344727,0,0,0,0
mnist,0.25,2,0.001,0.9,256,0.001,0.899,2.3032068618774413,7.087297439575195,0.8722169399261475,0,0,0,0
mnist,0.25,2,0.001,0.9,256,0.0001,0.899,2.303206429672241,7.600712299346924,1.0288729667663574,0,0,0,0
mnist,0.25,2,0.001,0.9,512,0.0,0.899,2.3037248138427735,8.595833778381348,1.075058937072754,0,0,0,0
mnist,0.25,2,0.001,0.9,512,0.01,0.899,2.3037183879852297,9.201810121536255,1.0743865966796875,0,0,0,0
mnist,0.25,2,0.001,0.9,512,0.001,0.899,2.303724196243286,9.116874933242798,1.0908544063568115,0,0,0,0
mnist,0.25,2,0.001,0.9,512,0.0001,0.899,2.30372477722168,8.765938520431519,1.0743908882141113,0,0,0,0
mnist,0.25,2,0.001,0.95,64,0.0,0.8865,2.2977177043914794,8.506951093673706,0.994391918182373,0,0,0,0
mnist,0.25,2,0.001,0.95,64,0.01,0.8865,2.2998990119934084,7.683708190917969,1.0570802688598633,0,0,0,0
mnist,0.25,2,0.001,0.95,64,0.001,0.8865,2.2980316242218017,7.974498510360718,1.031761884689331,0,0,0,0
mnist,0.25,2,0.001,0.95,64,0.0001,0.8865,2.2977544002532957,8.287344217300415,0.9959561824798584,0,0,0,0
mnist,0.25,2,0.001,0.95,128,0.0,0.899,2.3010830516815184,6.424421787261963,0.9416384696960449,0,0,0,0
mnist,0.25,2,0.001,0.95,128,0.01,0.899,2.301371375656128,6.423007011413574,0.8853359222412109,0,0,0,0
mnist,0.25,2,0.001,0.95,128,0.001,0.899,2.3011160762786864,6.80306601524353,0.9249367713928223,0,0,0,0
mnist,0.25,2,0.001,0.95,128,0.0001,0.899,2.301086340713501,7.191283226013184,0.9343700408935547,0,0,0,0
mnist,0.25,2,0.001,0.95,256,0.0,0.899,2.3025119873046873,6.864570617675781,0.9051394462585449,0,0,0,0
mnist,0.25,2,0.001,0.95,256,0.01,0.899,2.302550192642212,7.539086818695068,0.9667179584503174,0,0,0,0
mnist,0.25,2,0.001,0.95,256,0.001,0.899,2.3025164264678954,6.643515110015869,0.9905045032501221,0,0,0,0
mnist,0.25,2,0.001,0.95,256,0.0001,0.899,2.3025125572204588,7.145986557006836,1.0255317687988281,0,0,0,0
mnist,0.25,2,0.001,0.95,512,0.0,0.899,2.3034210430145263,8.655664682388306,1.120143175125122,0,0,0,0
mnist,0.25,2,0.001,0.95,512,0.01,0.899,2.3034152194976807,8.585418462753296,1.1904175281524658,0,0,0,0
mnist,0.25,2,0.001,0.95,512,0.001,0.899,2.3034204067230224,8.600659132003784,1.057152509689331,0,0,0,0
mnist,0.25,2,0.001,0.95,512,0.0001,0.899,2.303420938873291,8.80059814453125,1.202134609222412,0,0,0,0
mnist,0.25,2,0.001,0.99,64,0.0,0.2583,0.9989186692237854,7.814018487930298,1.0445899963378906,0,0,0,0
mnist,0.25,2,0.001,0.99,64,0.01,0.797,2.270121488189697,8.57865023612976,1.0549812316894531,0,0,0,0
mnist,0.25,2,0.001,0.99,64,0.001,0.2872,0.8835702476501465,7.711101055145264,0.9541847705841064,0,0,0,0
mnist,0.25,2,0.001,0.99,64,0.0001,0.2563,1.0170113848686217,7.7236082553863525,1.0422203540802002,0,0,0,0
mnist,0.25,2,0.001,0.99,128,0.0,0.8865,2.2955163742065428,7.24437952041626,0.9305908679962158,0,0,0,0
mnist,0.25,2,0.001,0.99,128,0.01,0.8865,2.2993444343566893,6.671380519866943,0.9111599922180176,0,0,0,0
mnist,0.25,2,0.001,0.99,128,0.001,0.8865,2.296145077896118,7.5074543952941895,0.9515163898468018,0,0,0,0
mnist,0.25,2,0.001,0.99,128,0.0001,0.8865,2.2955748558044435,7.7531678676605225,0.8949244022369385,0,0,0,0
mnist,0.25,2,0.001,0.99,256,0.0,0.8865,2.300844861602783,7.085125684738159,0.9987902641296387,0,0,0,0
mnist,0.25,2,0.001,0.99,256,0.01,0.8865,2.3011156143188476,6.816455364227295,0.9483351707458496,0,0,0,0
mnist,0.25,2,0.001,0.99,256,0.001,0.8865,2.3008749393463135,6.968265533447266,0.9219269752502441,0,0,0,0
mnist,0.25,2,0.001,0.99,256,0.0001,0.8865,2.300847664642334,7.065670967102051,0.9385397434234619,0,0,0,0
mnist,0.25,2,0.001,0.99,512,0.0,0.899,2.3028624141693115,8.436482906341553,1.0294554233551025,0,0,0,0
mnist,0.25,2,0.001,0.99,512,0.01,0.899,2.30286635055542,8.577543497085571,1.1559839248657227,0,0,0,0
mnist,0.25,2,0.001,0.99,512,0.001,0.899,2.30286273727417,8.343705177307129,1.0068933963775635,0,0,0,0
mnist,0.25,2,0.001,0.99,512,0.0001,0.899,2.302862413406372,8.908159017562866,1.0712120532989502,0,0,0,0
mnist,0.25,2,0.0001,0.0,64,0.0,0.899,2.3042218879699705,8.061658143997192,1.0311987400054932,0,0,0,0
mnist,0.25,2,0.0001,0.0,64,0.01,0.899,2.304220698928833,7.575016021728516,1.1059551239013672,0,0,0,0
mnist,0.25,2,0.0001,0.0,64,0.001,0.899,2.3042217613220215,8.238715171813965,1.0386216640472412,0,0,0,0
mnist,0.25,2,0.0001,0.0,64,0.0001,0.899,2.304221880340576,7.878529787063599,1.0560619831085205,0,0,0,0
mnist,0.25,2,0.0001,0.0,128,0.0,0.899,2.3042493423461914,7.328540325164795,0.9018499851226807,0,0,0,0
mnist,0.25,2,0.0001,0.0,128,0.01,0.899,2.3042486907958986,6.523921966552734,0.9101161956787109,0,0,0,0
mnist,0.25,2,0.0001,0.0,128,0.001,0.899,2.3042492809295654,6.453205108642578,0.9392781257629395,0,0,0,0
mnist,0.25,2,0.0001,0.0,128,0.0001,0.899,2.3042493453979493,7.208450794219971,0.9347484111785889,0,0,0,0
mnist,0.25,2,0.0001,0.0,256,0.0,0.899,2.304263833618164,6.953890085220337,0.9090840816497803,0,0,0,0
mnist,0.25,2,0.0001,0.0,256,0.01,0.899,2.30426344833374,6.27619481086731,0.9270884990692139,0,0,0,0
mnist,0.25,2,0.0001,0.0,256,0.001,0.899,2.3042637844085694,7.608375549316406,1.000425100326538,0,0,0,0
mnist,0.25,2,0.0001,0.0,256,0.0001,0.899,2.3042638214111326,7.397271633148193,0.9670977592468262,0,0,0,0
mnist,0.25,2,0.0001,0.0,512,0.0,0.899,2.3042707015991213,8.718076944351196,1.1731314659118652,0,0,0,0
mnist,0.25,2,0.0001,0.0,512,0.01,0.899,2.3042705543518065,9.918242454528809,1.1656289100646973,0,0,0,0
mnist,0.25,2,0.0001,0.0,512,0.001,0.899,2.304270695114136,8.956050157546997,1.1177237033843994,0,0,0,0
mnist,0.25,2,0.0001,0.0,512,0.0001,0.899,2.304270707321167,8.888764142990112,1.1863536834716797,0,0,0,0
mnist,0.25,2,0.0001,0.9,64,0.0,0.899,2.3037823444366454,8.216490745544434,0.9971649646759033,0,0,0,0
mnist,0.25,2,0.0001,0.9,64,0.01,0.899,2.3037762268066406,7.494375705718994,0.9630610942840576,0,0,0,0
mnist,0.25,2,0.0001,0.9,64,0.001,0.899,2.3037817497253417,8.412067651748657,1.0682871341705322,0,0,0,0
mnist,0.25,2,0.0001,0.9,64,0.0001,0.899,2.303782278060913,8.460195064544678,0.9937856197357178,0,0,0,0
mnist,0.25,2,0.0001,0.9,128,0.0,0.899,2.304016257476807,6.896912336349487,0.9806489944458008,0,0,0,0
mnist,0.25,2,0.0001,0.9,128,0.01,0.899,2.3040120964050295,7.106853485107422,0.9321975708007812,0,0,0,0
mnist,0.25,2,0.0001,0.9,128,0.001,0.899,2.304015828704834,6.780872344970703,0.9254717826843262,0,0,0,0
mnist,0.25,2,0.0001,0.9,128,0.0001,0.899,2.304016198730469,6.678406476974487,0.8601334095001221,0,0,0,0
mnist,0.25,2,0.0001,0.9,256,0.0,0.899,2.30414916267395,7.0455145835876465,0.9084033966064453,0,0,0,0
mnist,0.25,2,0.0001,0.9,256,0.01,0.899,2.304146622467041,7.119585752487183,0.9182147979736328,0,0,0,0
mnist,0.25,2,0.0001,0.9,256,0.001,0.899,2.304148905944824,6.980271339416504,0.9350543022155762,0,0,0,0
mnist,0.25,2,0.0001,0.9,256,0.0001,0.899,2.304149180984497,7.089612245559692,0.8487887382507324,0,0,0,0
mnist,0.25,2,0.0001,0.9,512,0.0,0.899,2.304216354751587,8.99086856842041,1.20094895362854,0,0,0,0
mnist,0.25,2,0.0001,0.9,512,0.01,0.899,2.3042150650024413,8.84830904006958,1.1196873188018799,0,0,0,0
mnist,0.25,2,0.0001,0.9,512,0.001,0.899,2.3042162506103514,8.838474035263062,1.0482597351074219,0,0,0,0
mnist,0.25,2,0.0001,0.9,512,0.0001,0.899,2.3042163612365725,9.07537841796875,1.0211536884307861,0,0,0,0
mnist,0.25,2,0.0001,0.95,64,0.0,0.899,2.303371206283569,8.537468910217285,1.0270042419433594,0,0,0,0
mnist,0.25,2,0.0001,0.95,64,0.01,0.899,2.303369617843628,8.209278106689453,1.0386950969696045,0,0,0,0
mnist,0.25,2,0.0001,0.95,64,0.001,0.899,2.303371056365967,8.411178588867188,1.064948320388794,0,0,0,0
mnist,0.25,2,0.0001,0.95,64,0.0001,0.899,2.30337114944458,8.163303852081299,1.083277702331543,0,0,0,0
mnist,0.25,2,0.0001,0.95,128,0.0,0.899,2.3038020072937013,7.027978420257568,0.970346212387085,0,0,0,0
mnist,0.25,2,0.0001,0.95,128,0.01,0.899,2.3037957874298094,6.900835752487183,0.8986115455627441,0,0,0,0
mnist,0.25,2,0.0001,0.95,128,0.001,0.899,2.303801415634155,7.336222887039185,0.9131948947906494,0,0,0,0
mnist,0.25,2,0.0001,0.95,128,0.0001,0.899,2.303801930618286,6.131263017654419,0.8921513557434082,0,0,0,0
mnist,0.25,2,0.0001,0.95,256,0.0,0.899,2.3040487968444823,7.107960939407349,0.9238653182983398,0,0,0,0
mnist,0.25,2,0.0001,0.95,256,0.01,0.899,2.304044761657715,7.113905668258667,1.0137968063354492,0,0,0,0
mnist,0.25,2,0.0001,0.95,256,0.001,0.899,2.304048435592651,6.977875709533691,0.9175014495849609,0,0,0,0
